Alignment ID,Average Rt(min),Quant mass,Metabolite name,KEGG,Total score,HMDB,Super Class,Class,Sub Class,C115_N,C24_N,D36_N,F20_N,F44_N,G30_N,X117_N,H11_N,H17_N,H35_N,H4_N,R114_N,H46_N,J32_N,J38_N,L28_N,L3_N,L50_N,L6_N,L9_N,L113_N,L112_N,P1_N,P21_N,R25_N,R29_N,R51_N,S15_N,S2_N,W116_N,W14_N,W18_N,W33_N,W37_N,W5_N,X13_N,X22_N,X34_N,X49_N,Y10_N,Y12_N,Y19_N,Y27_N,Y48_N,Y7_N,Y8_N,Z16_N,Z23_N,Z26_N,Z43_N,A41_T,C24_T,C115_T,W116_T,C99_T,D36_T,D65_T,F20_T,F44_T,F69_T,W105_T,J111_T,G30_T,X117_T,G80_T,H11_T,H17_T,H35_T,H4_T,R114_T,H46_T,H63_T,H78_T,H85_T,H91_T,J32_T,J38_T,L28_T,L3_T,L50_T,L52_T,Z58_T,L6_T,L68_T,Y102_T,L75_T,L9_T,L90_T,L95_T,L97_T,L60_T,M72_T,N39_T,O31_T,P1_T,P21_T,P88_T,Q93_T,R25_T,R29_T,R51_T,L64_T,R82_T,S15_T,S2_T,W59_T,J106_T,S86_T,S92_T,T42_T,T45_T,W14_T,W18_T,W33_T,W37_T,W5_T,Y57_T,L61_T,W66_T,L103_T,W73_T,X13_T,X22_T,X34_T,X49_T,L113_T,X94_T,X98_T,Y10_T,Y12_T,Y19_T,Y27_T,Y48_T,L112_T,W101_T,Y7_T,Y8_T,Y89_T,Z16_T,Z23_T,Z26_T,Z43_T,W62_T,M104_T,Z76_T,Z81_T,W108_T,Z84_T,Z87_T,Z96_T
62,6.978,73,1-propylamine,NA,90.9,HMDB0034006,Organic nitrogen compounds,Organonitrogen compounds,Amines,1.372840053,0.45379616,1.38158482,1.674055216,0.628734978,0.77876208,1.356438106,1.944552084,3.174912563,0.832333733,1.512332964,0.775369109,1.11146386,0.518486513,0.435099712,0.612423102,1.50947926,0.851229862,0.56802153,1.441850768,1.061836139,0.417382901,1.12939734,0.686095643,1.172723665,0.588341019,0.685687399,0.615593412,1.347742358,0.893433022,2.093340789,0.822470389,0.872284167,0.828521293,0.828854957,1.194369737,0.329474088,1.40245845,1.377265332,1.187323757,1.035253743,0.634953691,0.722169529,1.212629406,0.457522847,0.675325145,0.91961959,1.329102384,0.806630712,2.59667407,0.848343422,0.882661844,0.640311548,0.828839794,1.50222753,0.779245424,0.773587519,0.546527739,0.73014087,1.102240376,1.824772453,0.708706961,0.782041165,0.991183282,0.648516966,0.737901837,0.618450305,3.724162656,2.327830428,1.960123233,1.483914271,1.107705124,1.062614081,1.220558958,1.005473027,0.825169947,0.970335713,0.726469127,0.879130803,2.101620968,2.123579299,1.088959163,1.018351459,1.070953989,0.741470186,2.240769883,1.35138789,1.075191302,0.908998091,2.162077591,0.893332645,0.882458202,1.679977487,1.101540105,0.873437043,0.713806061,1.305324066,0.789098996,0.551284158,1.534913338,1.170557555,1.498636292,0.656926902,1.141916383,1.115632606,1.513540202,0.494668052,1.176405017,0.92770069,0.537842818,0.895265457,0.989564065,2.418281939,1.288135034,0.566284703,1.298150128,1.612152801,1.725342825,0.888119169,0.772840294,0.540942805,1.015594035,1.221177391,0.732761395,1.07818563,0.667605391,0.334484331,0.597140033,1.207295208,1.775505885,0.565814182,1.393232002,0.550551496,1.401437485,1.395612443,1.532027751,0.91499811,0.912249935,2.570866326,1.870307938,1.578369533,1.288788146,1.382602424,0.657976129,1.605063958,0.922389264,1.064206886,1.602676614,0.630183768,1.560348804
68,7.049,102,Ethanolamine,C00189,95.4,HMDB0000149,Organic nitrogen compounds,Organonitrogen compounds,Amines,3.044308213,8.428727727,5.781705814,5.155490572,5.748983336,11.64634923,13.23400899,7.657675331,4.774330179,6.765869015,2.913583014,2.665213136,7.450921776,5.750459754,9.900507846,11.27003715,2.57709105,2.514619274,22.74431512,33.55876574,4.970991561,5.274452328,4.13935844,3.433416587,4.041547169,8.90675096,4.823289447,8.337052215,2.996351341,7.921179933,5.568660953,3.62868808,3.553044949,3.246421339,3.322488902,4.263991784,1.065583775,2.043447826,6.488438903,6.10817484,5.710132173,1.598983344,6.192651133,6.114307217,4.342718613,10.42414877,3.434243997,6.441960805,4.575746917,13.0290891,1.018751859,0.513995003,0.641927825,0.971676843,1.429260186,2.113107414,2.094214703,0.449658476,1.470676069,2.687843821,0.794497522,1.173430061,1.217499415,0.797704901,0.853421157,1.807858514,1.299109105,2.040980698,2.090049729,1.849881276,0.834013713,0.886756395,1.743409966,1.278334275,4.363686088,0.857712851,1.216221699,0.661384134,1.351425954,4.720809866,1.712388815,2.363220994,0.671039164,0.963944267,0.879734473,0.707975834,1.946732265,1.503496438,0.637525224,0.854868847,0.872321104,0.450440472,0.002019245,1.119841988,1.224082643,2.210126328,0.993114354,0.574474551,1.84838403,2.925537218,0.67098212,0.937539464,2.986655151,1.384944245,0.92915105,1.983541344,1.90667527,1.161947228,1.458356386,1.491966624,0.769629358,1.087228158,1.577594159,0.822934608,0.829616166,1.309547334,1.266477331,1.37823466,1.624416596,3.136775529,0.731400379,0.899088865,2.31276082,5.069223787,0.963657007,0.712577494,1.586162008,1.841843756,0.912508143,0.664048883,0.788220341,2.191089845,1.669427905,0.536032819,1.520931187,1.298834987,0.610330435,0.688186629,0.235586522,0.824871158,1.153086001,1.421238388,0.46168429,0.817713427,2.23623185,0.899242245,1.892712656,1.876304761,0.875940855,0.298184629
74,7.12,73,Carbamic acid,C01563,79.6,HMDB0003551,Organic acids and derivatives,Organic carbonic acids and derivatives,,12.15571595,11.53939121,22.60182758,23.61942189,11.53713534,9.040109737,15.47838302,18.58878682,15.85908796,15.77091877,26.41763137,13.74630149,20.31168375,14.29912451,8.953566388,8.517034982,12.99473937,18.66370807,6.917924662,15.6630965,13.5271659,11.70087377,14.07672231,11.83934099,18.04874563,13.4323615,13.03678468,8.363585532,11.88021334,16.91165525,26.89599556,14.72512299,11.51432539,12.45259273,8.701576086,15.81721155,21.10950609,24.14835755,29.35060662,25.23902451,9.682484592,8.686328349,12.44387439,10.24639994,15.09067051,18.25901213,15.30352757,21.3967965,11.59589241,23.30220481,9.46710363,10.26188448,10.76708053,11.33904552,12.99065699,15.27648315,18.57924975,21.04975774,8.545959594,9.578120453,15.89058614,7.429225065,21.95765321,12.88788792,6.204683711,7.76196214,10.79146057,22.01007384,17.51834294,16.05855691,22.11163685,10.5579033,9.756013739,9.430884239,9.543276478,14.98664383,14.93932651,8.768114804,10.24744563,22.50038144,24.61555643,14.59457347,14.79833988,9.69803872,13.13157902,14.93629097,23.37143722,8.125855833,11.11201565,13.96951202,13.15800252,8.868325531,0.707638568,15.704958,11.8442786,14.28765105,10.08501211,7.815134335,11.87733061,13.67642571,13.71945556,15.88254881,8.269856805,10.49045944,25.89772146,16.05596632,13.54166325,10.32955196,8.222931214,15.24096892,9.62400876,22.04214537,32.47414643,12.08605523,10.81850541,11.23104373,13.40800658,15.47313955,8.06682202,8.018380233,9.729085767,19.4390494,9.623335332,26.04082701,29.6830428,11.26084851,11.75673718,6.532823188,10.46124944,12.55810403,15.37044072,21.29769905,10.16299734,12.34509573,21.59876831,10.73035221,9.185608026,10.31284779,16.55231222,17.79665801,18.16078447,12.67446787,11.22583464,10.55121469,11.57321344,7.510692074,9.869221713,12.87080373,12.66286137,10.76324267
78,7.155,152,O-toluic acid,C07215,79.1,HMDB0002340,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,10.91555742,6.918148939,9.345938289,17.13430756,7.630569709,6.41003741,5.606170901,9.913877929,10.163363,6.306070487,9.298317292,4.972307616,11.89320655,7.245247229,5.339803836,7.145431065,6.432671902,6.409322431,3.662379139,8.677960229,7.16730464,4.419428086,7.927829392,6.596853841,10.1462997,5.990354041,6.412060031,4.672540793,6.845443943,8.819620767,8.985966214,6.433973477,5.427895918,6.701136274,8.043140504,9.249269621,10.10886467,11.58475379,13.64743513,13.22297345,7.323112125,5.301788645,5.964022792,6.516303194,9.665617694,10.13095111,7.087673621,10.52766236,7.327298046,9.63050447,5.449935085,6.594940688,7.060757884,7.649321364,10.66603942,7.773064789,9.709944927,6.854919344,4.919409094,6.79600565,11.62183495,4.667300509,9.120712715,8.084533294,4.098693941,4.532232266,7.634068725,9.431169467,13.25971468,12.87397062,13.72540996,7.883817011,6.512689585,7.049222084,7.759661726,8.042766814,9.546869559,5.737622324,7.020625317,13.91095257,14.66138244,9.159958431,7.322025539,6.740872015,8.504233022,13.78178923,14.07138003,6.625979471,7.795909734,9.834298279,7.879226604,5.32565669,0.002901268,6.201707023,6.614872834,10.51867613,6.784270495,7.015383769,6.614572854,6.587304148,6.607248602,10.99393165,4.936644761,7.126744351,9.701725704,10.24235404,8.205849792,7.643713832,5.380585213,7.882465799,6.334820496,9.370734746,16.92480432,9.510915786,5.471342392,8.797482516,9.489585134,11.21998767,5.521587612,4.576946281,5.521086825,14.95500653,7.305772582,14.00888829,14.65879067,7.629159988,7.369469507,3.85570052,7.229325905,6.683274794,7.512691576,13.50762045,7.52340451,7.946388249,10.10068326,9.834102944,6.556841394,8.585974913,13.04278099,12.82148886,13.12004979,6.522365501,8.920578149,7.384417744,10.44360479,6.011395905,6.805690645,9.568486889,10.56128117,8.002690467
85,7.281,229,Aconitic acid,C00417,70.1,HMDB0000072,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,0.044397969,0.048719086,0.10014403,0.037905996,0.03549843,0.009620539,0.020086767,0.046788158,0.040086878,0.034420441,0.046713841,0.038488224,0.0588427,0.042408254,0.033395322,0.036971078,0.045856448,0.027341184,0.014111611,0.022845735,0.036909452,0.029964318,0.04514571,0.071217951,0.038934162,0.039569067,0.042573043,0.016347786,0.033611639,0.055572769,0.067792647,0.052812654,0.043524934,0.0298384,0.037972076,0.053296616,0.067046,0.044250222,0.09219371,0.05882713,0.023325415,0.001160221,0.04225512,0.028323329,0.019597774,0.032355646,0.044117101,0.059557914,0.038353622,0.025219735,0.031614369,0.045240852,0.035828246,0.034177432,0.039716567,0.051221002,0.059785126,0.00398919,0.021603979,0.041232503,0.060228801,0.031916915,0.060236394,0.047089316,0.020142327,0.017738669,0.056292602,0.037868443,0.084598145,0.080254468,0.08644611,0.046174945,0.029019099,0.028075117,0.032555562,0.063471984,0.062254146,0.034805281,0.033377769,0.024158161,0.051255167,0.050796768,0.000896164,0.029352251,0.049535687,0.05308254,0.041032058,0.026112879,0.059038899,0.065714644,0.032026224,0.039828575,0.003040095,0.039632676,0.042582503,0.026280574,0.028748392,0.037481168,0.000198412,0.000972464,0.054852986,0.072114633,0.019672968,0.038565364,0.046538676,0.044282592,0.045892442,0.037579321,0.029844398,0.055645145,0.053123182,0.053151217,0.059303722,0.051464116,0.032374149,0.032482136,0.05892763,0.055007383,0.030201295,0.034008039,0.026855775,0.096155152,0.018554434,0.019063786,0.102786032,0.049304095,0.055629129,0.021189931,0.046563987,0.051144641,0.042330918,0.047085159,0.037819147,0.047016642,0.036822908,0.063337624,0.0236869,0.026525232,0.069773753,0.071296161,0.06121444,0.047141061,0.041259247,0.033022415,0.037635267,0.029280425,0.038603465,0.031221877,0.053806455,0.039600851
88,7.332,174,Pyruvic acid,C00022,87.7,HMDB0000243,Organic acids and derivatives,Keto acids and derivatives,Alpha-keto acids and derivatives,0.58150756,1.342507911,0.793912123,0.665804778,1.162942477,0.608598144,1.278203717,0.67567589,0.37099699,0.599809813,0.431556917,0.522131248,1.113015691,0.744624435,0.702109601,1.728884461,0.803173209,1.000543066,0.256815878,0.706475107,0.699605266,0.558558314,0.889966173,0.820904155,0.83980485,0.736234817,0.582406104,0.258385394,1.228474042,0.784481388,1.010453744,1.104754134,0.593691193,0.56069802,1.244733392,0.691728629,0.169322595,0.988609482,1.766201872,0.989859711,1.116804947,0.488751011,1.054872284,0.837953737,0.493743253,0.962730786,0.478715766,1.033763707,0.728127067,0.481872236,0.595587727,0.655273,0.561025413,0.794609532,0.745974552,0.371007201,1.084778868,0.343244088,0.317751463,0.638030928,0.416771261,0.679884838,1.201696895,0.108693132,0.336322939,0.302606081,0.971929689,2.328303387,0.783069054,0.47847209,0.250848479,0.829778377,0.216208311,0.695953461,0.882776406,1.161747761,0.695451333,0.303703416,0.255676363,0.571811791,0.384091106,1.005773511,0.529420531,0.418053444,2.3626175,0.129323307,0.503249429,0.607244984,0.639004909,0.364992701,0.222171326,0.306663718,3.12E-05,0.363097202,0.625445361,0.787536638,0.296517279,0.993311478,0.382876799,0.302844432,0.480750195,0.628308778,0.371948544,0.412449528,0.711945237,0.476981129,1.113485446,0.367801215,0.291868522,0.535082705,0.318848443,1.716823852,1.191534356,0.636103687,0.293492483,0.65083111,0.459016109,0.562743275,0.353857274,0.555647508,0.378849253,0.631082793,0.560559671,0.771021467,2.085633663,0.77978955,0.467329165,0.231908793,0.823762312,0.520213166,0.353959409,1.677001613,0.749738969,0.352461281,1.536445267,1.56082368,0.392115784,0.509454082,0.83538155,0.477074577,0.871924661,0.277202305,0.361805815,0.671037196,0.18291306,0.440757931,0.968457461,0.631186155,0.460055895,0.36299345
92,7.385,147,Citraconic acid,C02226,85.2,HMDB0000634,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,0.320268133,1.120556696,0.476151049,0.520922179,0.469907119,0.590618559,0.466591303,0.415190872,0.364389777,0.258700784,0.556413772,0.461980878,0.406140274,0.366980381,0.224388497,0.55950399,0.39040223,0.603471524,0.56397841,0.324974806,0.241332972,0.257395285,3.241583851,0.342568865,0.248009267,0.251395201,0.422190139,0.234290422,0.325879542,0.250836557,0.51178456,0.751254701,0.199094718,0.519406935,0.493915601,0.321659839,0.484510247,0.607114334,0.383686629,0.718231126,0.208310084,0.105610394,0.28470068,0.439358942,0.336356149,0.341665638,0.669613363,0.765599749,0.35890227,0.893255871,0.374881434,0.562776542,0.326596274,0.415130822,0.592659694,0.365743261,0.503987066,0.248288165,0.296203724,0.310784705,0.617367535,0.420620347,0.707722128,0.622682802,0.157100411,0.24688302,0.611658748,1.052512214,0.639875909,0.500611071,0.590466343,0.52984702,0.309060041,0.489934563,0.469544215,0.483457403,0.582920312,0.451018854,0.295433379,0.482165133,0.466843707,0.00521761,0.276983878,0.239335425,0.507165567,0.653193881,0.211005857,0.293249985,0.41748071,0.555298171,0.447869764,0.585933082,8.596437023,0.480653441,0.323301082,0.296618533,0.405424188,0.373248839,0.261163689,0.162317184,0.557113322,0.500052202,0.12283179,0.314274149,0.480841464,0.463821792,0.422659222,0.367291832,0.231569065,0.395888729,0.338232361,0.520346684,0.835031058,0.432051908,0.218816546,0.331067198,0.702983668,0.533104845,0.209145873,0.234717133,0.207450901,0.957198063,0.477569844,0.277813218,0.872329845,0.187679478,0.549483916,0.18547273,0.618314033,0.503225086,0.253155736,0.566438326,0.454635308,0.304008662,0.541714306,0.521218968,0.236031692,0.350164906,0.577145555,0.61627723,0.559453166,0.358102379,0.486436612,0.479920452,0.46512144,0.301238425,0.40315372,0.43004091,0.446368878,0.581347358
100,7.434,58,Monobenzone,C14244,87,HMDB0014738,Benzenoids,Phenols,4-alkoxyphenols,0.147174232,0.011480937,0.036390636,0.004733323,0.010292132,0.148889799,0.00591542,0.012947126,0.039065918,0.006113137,0.008286578,0.070507563,0.008642151,0.012773872,0.087535631,0.0977867,0.008725845,0.004297387,0.028652014,0.017974871,0.012283558,0.131002809,0.102743106,0.010122783,0.008323641,0.009149197,0.109599208,0.00728116,0.013845245,0.010309204,0.02005056,0.014736462,0.014116442,0.036996684,0.008487829,0.008811194,0.003646631,0.220965056,0.167489994,0.00800656,0.03884712,0.034823347,0.005254627,0.004961294,0.004626652,0.004643278,0.097978514,0.05924464,0.018046283,0.018870326,0.138280134,0.005762731,0.005182817,0.000683271,0.00434414,0.00689855,0.014846322,0.094444421,0.005068411,0.007907865,0.013540678,0.154821196,0.005176065,0.00757807,0.078757862,0.098887736,0.005448045,0.088128775,0.013587706,0.026146304,0.04727084,0.020912363,0.010874964,0.006340551,0.008099134,0.000909631,0.078207196,0.21645569,0.132519801,0.003928129,0.092764153,0.218211916,0.116016889,0.118869728,0.005439845,0.016875176,0.00736753,0.158510129,0.075172902,0.011261869,0.009226241,0.015150403,8.683667909,0.01181624,0.128616533,0.002915225,0.163639892,0.191721834,0.010190998,0.006375219,0.016269379,0.018701277,0.116344314,0.003168434,0.006196917,0.010376425,0.007893797,0.00300341,0.1182147,0.001460388,0.065704288,0.004047341,0.025707405,0.011388183,0.003373595,0.005592988,0.018968108,0.017663009,0.007354682,0.0905399,0.00739523,0.061992856,0.004779932,0.108393015,0.106972761,0.005671098,0.009017056,0.004254078,0.004147176,0.039981435,0.104152353,0.002344783,0.004217303,0.003440503,0.230947243,0.073107738,0.118622519,0.140836725,0.017840298,0.046270636,0.05945872,0.005507738,0.004693131,0.007854028,0.017532978,0.150820743,0.00513643,0.004633795,0.00544323,0.010959274
112,7.509,149,Salicylaldehyde,C06202,81.3,HMDB0034170,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,20.59571243,17.97531346,20.26835737,23.89655601,17.38606625,16.47488444,16.13780775,14.39384655,20.76554411,18.57753753,19.91743205,18.39235883,15.61282779,16.36255763,13.91763045,19.67491575,20.33649698,16.98597069,14.02635659,13.48707307,18.87859066,16.58922482,21.84045634,17.78307765,14.58500715,19.70007461,21.46096525,10.69968068,21.10057272,22.68757689,18.90521339,17.34487658,19.70671168,19.10977923,22.32369524,20.72329765,28.30010182,21.76416225,17.67737906,17.75297378,17.39990848,15.54034971,17.32207794,18.05616867,13.84199519,17.29731984,23.91367905,20.15496979,19.71803458,15.58702327,24.3644595,23.81882567,27.77015787,18.19779012,35.25915773,22.30322044,26.15786029,12.9149888,20.71501889,19.47121244,38.55873063,10.61388438,27.05835656,32.87161969,18.83614516,18.88838293,29.77200426,33.16641527,35.59161291,31.24829016,34.65923017,22.71517417,18.62961362,19.78137138,22.5139962,27.04487808,21.03736244,24.83206864,22.57924105,23.62703641,25.10833913,30.17825145,31.88360968,22.64174597,20.5257469,40.71458665,26.73538942,26.80341998,19.99405667,31.01495349,25.29202908,20.25520226,0.050184744,26.60387648,16.48678122,23.78363326,27.95724203,24.98970258,14.60284825,26.69698532,31.30448907,30.55782618,22.53385296,25.68708215,28.11856465,34.0181886,25.35471612,25.86230908,24.1248207,22.02878623,27.83670647,23.22447366,26.5223943,27.6668848,18.14300928,31.02310652,26.59309579,30.24847099,22.14645689,21.88907364,22.25057474,32.50606488,32.00961911,29.217836,31.24636032,24.42537104,26.10937418,18.42541033,31.47301681,25.82170717,22.85573975,29.81062867,22.02210391,26.38491234,29.7892683,25.48327057,22.07267048,34.66383768,34.74503323,31.01841401,30.19552814,21.50637978,30.58270335,23.8489056,21.74388395,20.87604576,23.39659006,31.22057064,28.14091181,24.33019335
116,7.531,219,2-picolinic acid,C10164,78.9,HMDB0002243,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,19.06694968,16.7633917,0.004646928,23.14892425,16.2175905,13.87959653,15.14240605,12.85335068,18.51924902,17.87838776,18.7070274,16.94811451,14.87209873,14.80701773,13.12731355,16.94746579,19.67111414,12.85416828,11.92058895,12.39240494,16.80026708,10.2711847,19.08272456,16.5401324,14.06615565,18.4292554,16.28856334,4.349728429,8.883369401,21.44321626,17.32532641,16.54301576,18.03427246,17.48739722,21.31753237,19.1962805,14.75582514,20.77640857,16.74001672,16.77656073,9.144198945,14.67592075,16.18972081,16.95777551,8.408362869,16.11250374,21.91372876,17.62628402,18.32887687,14.43918536,15.56638292,20.31572464,27.27769942,26.87440894,34.05733257,21.55957049,19.08820262,17.3794785,14.67200945,18.06304476,37.77678787,14.41904396,26.72297166,20.80838779,13.37262245,16.04914813,10.90569154,31.82841458,33.81270189,28.36600695,31.73720927,21.04407864,17.17912803,18.92002641,20.97456199,26.42615624,18.27714589,23.70388135,22.31634779,23.23017976,0.017082267,29.81134661,31.26432323,22.1771394,28.46185266,38.28689538,26.11400862,26.75305343,18.43537736,29.54077622,24.48230766,19.45350089,0.005469108,25.59829094,26.67806348,22.90316751,27.479358,25.04538714,13.76055462,19.50507994,29.95685534,29.348081,22.11125738,25.21322661,26.09347436,32.81345306,24.025693,25.05798037,24.12815254,20.62112651,27.00858707,20.83191599,24.67702313,25.95305094,24.46515797,18.29258307,24.54507243,27.61090535,7.31401855,22.01431319,14.66425922,30.81859084,29.40356126,23.33291802,30.0066694,11.7807514,25.11147384,18.23371264,5.958964736,24.4728122,22.18729181,29.58330753,21.2496604,11.09246629,21.25246177,23.36618984,21.89647593,34.92124734,31.67552851,28.82627692,27.85138717,28.60249949,30.63509843,22.62323764,19.38201256,19.26264899,22.59234278,30.14957158,17.65244226,36.5090367
117,7.535,220,2-methylglyceric acid,NA,71.7,HMDB0002601,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,1.33908724,3.461677283,0.001139836,4.783853089,3.363252275,2.841979049,3.136302928,2.659919571,3.826377817,1.296505059,3.869532397,3.509689612,0.001482301,3.06839535,1.18495246,3.500956869,4.055696023,3.395161054,2.456541012,2.548222096,3.491294858,2.251862977,0.008284751,3.40492304,2.898862275,1.186610691,1.908367019,0.81057734,2.752614941,4.440283442,3.592703439,3.415392434,3.748866332,3.622972837,4.437414452,3.987265753,5.257722149,4.307453735,3.465567189,3.463776878,1.855199233,3.040001474,3.367677015,3.515143037,1.716987999,3.332242247,4.532927628,3.631044619,3.791709883,2.980686229,1.652153495,2.889129302,5.638799721,5.571867509,7.101831001,4.490847559,5.171863643,3.710510126,1.154105685,3.737031116,7.816148461,2.982690362,5.569076917,2.132805731,3.035694768,3.948252819,2.082263984,4.587907463,6.999623629,0.00466215,0.002062691,4.350543414,0.003552581,0.00314455,4.359070453,5.5121976,0.001699107,4.919786111,4.63454041,2.204292083,0.004332469,6.201969394,6.549049109,2.129608568,5.946429138,7.902471542,5.42545194,5.52225205,3.793726588,6.134242042,5.078467693,0.003383341,0.006819482,5.310597173,5.53724337,1.119054574,2.379169187,5.198957994,2.9819311,5.300527061,6.233387478,6.066057629,4.604780132,1.776483012,5.425297275,6.794659276,4.983890757,1.772429107,5.034338588,4.298197647,0.001731001,3.038908235,5.092799656,0.004332053,2.501505822,6.455759264,5.083911896,5.716417719,0.00346346,2.41382643,4.50593676,6.334935085,6.088067445,5.795671947,2.014188064,2.362587142,5.202465299,1.555635755,1.747607263,5.010593279,1.970836444,6.122022718,4.396557535,5.205413976,6.135561187,4.810251085,4.545901126,7.282036728,0.005658821,5.996947049,5.760901552,4.16641369,6.385147338,4.678942937,0.001469863,1.425308347,4.697493607,6.234387236,5.694629929,7.581393189
